,ID,Date,Cases,Cases_New,Type
11936784,IT,2021-06-03,205562.0,-4488.0,Active
11936811,IT,2021-06-04,200192.0,-5370.0,Active
11936838,IT,2021-06-05,195369.0,-4823.0,Active
11936865,IT,2021-06-06,192272.0,-3097.0,Active
11936892,IT,2021-06-07,188453.0,-3819.0,Active
11936919,IT,2021-06-08,181726.0,-6727.0,Active
11936946,IT,2021-06-09,174935.0,-6791.0,Active
11936973,IT,2021-06-10,169309.0,-5626.0,Active
11937000,IT,2021-06-11,165239.0,-4070.0,Active
11937027,IT,2021-06-12,162409.0,-2830.0,Active
11937054,IT,2021-06-13,160313.0,-2096.0,Active
11937081,IT,2021-06-14,157790.0,-2523.0,Active
11937108,IT,2021-06-15,105906.0,-51884.0,Active
11937135,IT,2021-06-16,101855.0,-4051.0,Active
11937162,IT,2021-06-17,98608.0,-3247.0,Active
11937189,IT,2021-06-18,92072.0,-6536.0,Active
11937216,IT,2021-06-19,89150.0,-2922.0,Active
11937243,IT,2021-06-20,87710.0,-1440.0,Active
11937270,IT,2021-06-21,76853.0,-10857.0,Active
11937297,IT,2021-06-22,72964.0,-3889.0,Active
11937324,IT,2021-06-23,68619.0,-4345.0,Active
11937351,IT,2021-06-24,62309.0,-6310.0,Active
11937378,IT,2021-06-25,60235.0,-2074.0,Active
11937405,IT,2021-06-26,57732.0,-2503.0,Active
11937432,IT,2021-06-27,57162.0,-570.0,Active
11937459,IT,2021-06-28,54682.0,-2480.0,Active
11937486,IT,2021-06-29,52824.0,-1858.0,Active
11937513,IT,2021-06-30,50441.0,-2383.0,Active
11937540,IT,2021-07-01,49358.0,-1083.0,Active
11937567,IT,2021-07-02,47779.0,-1579.0,Active
11937594,IT,2021-07-03,45576.0,-2203.0,Active
11937621,IT,2021-07-04,44664.0,-912.0,Active
11937648,IT,2021-07-05,43531.0,-1133.0,Active
11937675,IT,2021-07-06,42579.0,-952.0,Active
11937702,IT,2021-07-07,41840.0,-739.0,Active
11937729,IT,2021-07-08,41469.0,-371.0,Active
11937756,IT,2021-07-09,41396.0,-73.0,Active
11937783,IT,2021-07-10,41015.0,-381.0,Active
11937810,IT,2021-07-11,41081.0,66.0,Active
11937837,IT,2021-07-12,40426.0,-655.0,Active
11937864,IT,2021-07-13,40649.0,223.0,Active
11937891,IT,2021-07-14,41700.0,1051.0,Active
11937918,IT,2021-07-15,40900.0,-800.0,Active
11937945,IT,2021-07-16,42714.0,1814.0,Active
11937972,IT,2021-07-17,43491.0,777.0,Active
11937999,IT,2021-07-18,46113.0,2622.0,Active
11938026,IT,2021-07-19,47525.0,1412.0,Active
11938053,IT,2021-07-20,49310.0,1785.0,Active
11938080,IT,2021-07-21,51308.0,1998.0,Active
11938107,IT,2021-07-22,54866.0,3558.0,Active
11938134,IT,2021-07-23,58752.0,3886.0,Active
11938161,IT,2021-07-24,62523.0,3771.0,Active
11938188,IT,2021-07-25,66257.0,3734.0,Active
11938215,IT,2021-07-26,68236.0,1979.0,Active
11938242,IT,2021-07-27,70310.0,2074.0,Active
11938269,IT,2021-07-28,74161.0,3851.0,Active
11938296,IT,2021-07-29,78484.0,4323.0,Active
11938323,IT,2021-07-30,82962.0,4478.0,Active
11938350,IT,2021-07-31,87285.0,4323.0,Active
11938377,IT,2021-08-01,91350.0,4065.0,Active
11938404,IT,2021-08-02,93017.0,1667.0,Active
11938431,IT,2021-08-03,94216.0,1199.0,Active
11938458,IT,2021-08-04,97220.0,3004.0,Active
11938485,IT,2021-08-05,101046.0,3826.0,Active
11938512,IT,2021-08-06,104685.0,3639.0,Active
11938539,IT,2021-08-07,108535.0,3850.0,Active
11938566,IT,2021-08-08,112266.0,3731.0,Active
11938593,IT,2021-08-09,114855.0,2589.0,Active
11938620,IT,2021-08-10,116323.0,1468.0,Active
11938647,IT,2021-08-11,118761.0,2438.0,Active
11938674,IT,2021-08-12,121285.0,2524.0,Active
11938701,IT,2021-08-13,124250.0,2965.0,Active
11938728,IT,2021-08-14,126466.0,2216.0,Active
11938755,IT,2021-08-15,128528.0,2062.0,Active
11938782,IT,2021-08-16,128696.0,168.0,Active
11938809,IT,2021-08-17,129116.0,420.0,Active
11938836,IT,2021-08-18,128782.0,-334.0,Active
11938863,IT,2021-08-19,130502.0,1720.0,Active
11938890,IT,2021-08-20,131462.0,960.0,Active
11938917,IT,2021-08-21,133421.0,1959.0,Active
11938944,IT,2021-08-22,134938.0,1517.0,Active
11938971,IT,2021-08-23,135555.0,617.0,Active
11938998,IT,2021-08-24,135325.0,-230.0,Active
11939025,IT,2021-08-25,135724.0,399.0,Active
11939052,IT,2021-08-26,137057.0,1333.0,Active
11939079,IT,2021-08-27,138118.0,1061.0,Active
11939106,IT,2021-08-28,139428.0,1310.0,Active
11939133,IT,2021-08-29,141047.0,1619.0,Active
11939160,IT,2021-08-30,141393.0,346.0,Active
11939187,IT,2021-08-31,137925.0,-3468.0,Active
11939214,IT,2021-09-01,136578.0,-1347.0,Active
11939241,IT,2021-09-02,136898.0,320.0,Active
11939268,IT,2021-09-03,137025.0,127.0,Active
11939295,IT,2021-09-04,137039.0,14.0,Active
11939322,IT,2021-09-05,136702.0,-337.0,Active
11939349,IT,2021-09-06,136020.0,-682.0,Active
11939376,IT,2021-09-07,133787.0,-2233.0,Active
11939403,IT,2021-09-08,131581.0,-2206.0,Active
11939430,IT,2021-09-09,129918.0,-1663.0,Active
11939457,IT,2021-09-10,128489.0,-1429.0,Active
11939484,IT,2021-09-11,127626.0,-863.0,Active
11939511,IT,2021-09-12,127334.0,-292.0,Active
11939538,IT,2021-09-13,125904.0,-1430.0,Active
11939565,IT,2021-09-14,122340.0,-3564.0,Active
11939592,IT,2021-09-15,118487.0,-3853.0,Active
11939619,IT,2021-09-16,116342.0,-2145.0,Active
11939646,IT,2021-09-17,114271.0,-2071.0,Active
11939673,IT,2021-09-18,113040.0,-1231.0,Active
11939700,IT,2021-09-19,113536.0,496.0,Active
11939727,IT,2021-09-20,112514.0,-1022.0,Active
11939754,IT,2021-09-21,109513.0,-3001.0,Active
11939781,IT,2021-09-22,106559.0,-2954.0,Active
11939808,IT,2021-09-23,105083.0,-1476.0,Active
11939835,IT,2021-09-24,103556.0,-1527.0,Active
11939862,IT,2021-09-25,102574.0,-982.0,Active
11939889,IT,2021-09-26,102244.0,-330.0,Active
11939916,IT,2021-09-27,101080.0,-1164.0,Active
11939943,IT,2021-09-28,98872.0,-2208.0,Active
11939970,IT,2021-09-29,95979.0,-2893.0,Active
11939997,IT,2021-09-30,94308.0,-1671.0,Active
11940024,IT,2021-10-01,93652.0,-656.0,Active
11940051,IT,2021-10-02,92749.0,-903.0,Active
11940078,IT,2021-10-03,92967.0,218.0,Active
11940105,IT,2021-10-04,92096.0,-871.0,Active
11940132,IT,2021-10-05,90299.0,-1797.0,Active
11940159,IT,2021-10-06,88247.0,-2052.0,Active
11940186,IT,2021-10-07,87173.0,-1074.0,Active
11940213,IT,2021-10-08,85926.0,-1247.0,Active
11940240,IT,2021-10-09,85302.0,-624.0,Active
11940267,IT,2021-10-10,84808.0,-494.0,Active
11940294,IT,2021-10-11,84106.0,-702.0,Active
11940321,IT,2021-10-12,82546.0,-1560.0,Active
11940348,IT,2021-10-13,80451.0,-2095.0,Active
11940375,IT,2021-10-14,79368.0,-1083.0,Active
11940402,IT,2021-10-15,78522.0,-846.0,Active
11940429,IT,2021-10-16,78071.0,-451.0,Active
11940456,IT,2021-10-17,77569.0,-502.0,Active
11940483,IT,2021-10-18,76363.0,-1206.0,Active
11940510,IT,2021-10-19,74546.0,-1817.0,Active
11940537,IT,2021-10-20,73668.0,-878.0,Active
11940564,IT,2021-10-21,73750.0,82.0,Active
11940591,IT,2021-10-22,73729.0,-21.0,Active
11940618,IT,2021-10-23,74016.0,287.0,Active
11940645,IT,2021-10-24,74775.0,759.0,Active
11940672,IT,2021-10-25,74654.0,-121.0,Active
11940699,IT,2021-10-26,75046.0,392.0,Active
11940726,IT,2021-10-27,75365.0,319.0,Active
11940753,IT,2021-10-28,76778.0,1413.0,Active
11940780,IT,2021-10-29,78644.0,1866.0,Active
11940807,IT,2021-10-30,80381.0,1737.0,Active
11940834,IT,2021-10-31,82448.0,2067.0,Active
11940861,IT,2021-11-01,83722.0,1274.0,Active
11940888,IT,2021-11-02,84447.0,725.0,Active
11940915,IT,2021-11-03,85287.0,840.0,Active
11940942,IT,2021-11-04,87376.0,2089.0,Active
11940969,IT,2021-11-05,90356.0,2980.0,Active
11940996,IT,2021-11-06,93693.0,3337.0,Active
11941023,IT,2021-11-07,96987.0,3294.0,Active
11941050,IT,2021-11-08,98775.0,1788.0,Active
11941077,IT,2021-11-09,100205.0,1430.0,Active
11941104,IT,2021-11-10,102859.0,2654.0,Active
11941131,IT,2021-11-11,106920.0,4061.0,Active
11941158,IT,2021-11-12,110659.0,3739.0,Active
11941185,IT,2021-11-13,115112.0,4453.0,Active
11941212,IT,2021-11-14,119230.0,4118.0,Active
11941239,IT,2021-11-15,120875.0,1645.0,Active
11941265,IT,2021-11-16,123396.0,2521.0,Active
11941291,IT,2021-11-17,127085.0,3689.0,Active
11941317,IT,2021-11-18,132513.0,5428.0,Active
11941343,IT,2021-11-19,137130.0,4617.0,Active
11941369,IT,2021-11-20,143401.0,6271.0,Active
11941395,IT,2021-11-21,148760.0,5359.0,Active
11941421,IT,2021-11-22,151514.0,2754.0,Active
11941447,IT,2021-11-23,154510.0,2996.0,Active
11941473,IT,2021-11-24,159317.0,4807.0,Active
11941499,IT,2021-11-25,166598.0,7281.0,Active
11941525,IT,2021-11-26,172618.0,6020.0,Active
11941551,IT,2021-11-27,178946.0,6328.0,Active
11941577,IT,2021-11-28,186443.0,7497.0,Active
11941603,IT,2021-11-29,189643.0,3200.0,Active
11941629,IT,2021-11-30,194270.0,4627.0,Active
11941655,IT,2021-12-01,199783.0,5513.0,Active
11941681,IT,2021-12-02,208871.0,9088.0,Active
11941707,IT,2021-12-03,216154.0,7283.0,Active
11941733,IT,2021-12-04,223718.0,7564.0,Active
11941759,IT,2021-12-05,232000.0,8282.0,Active
11941785,IT,2021-12-06,235835.0,3835.0,Active
11941811,IT,2021-12-07,240894.0,5059.0,Active
11941837,IT,2021-12-08,249214.0,8320.0,Active
11941863,IT,2021-12-09,254553.0,5339.0,Active
11941889,IT,2021-12-10,263148.0,8595.0,Active
11941915,IT,2021-12-11,273882.0,10734.0,Active
11941941,IT,2021-12-12,284877.0,10995.0,Active
11941967,IT,2021-12-13,290757.0,5880.0,Active
11941993,IT,2021-12-14,297394.0,6637.0,Active
11942019,IT,2021-12-15,305653.0,8259.0,Active
11942045,IT,2021-12-16,317930.0,12277.0,Active
11942071,IT,2021-12-17,331968.0,14038.0,Active
11942097,IT,2021-12-18,347472.0,15504.0,Active
11942123,IT,2021-12-19,362275.0,14803.0,Active
11942149,IT,2021-12-20,369703.0,7428.0,Active
11942175,IT,2021-12-21,384144.0,14441.0,Active
11942201,IT,2021-12-22,402729.0,18585.0,Active
11942227,IT,2021-12-23,430029.0,27300.0,Active
11942253,IT,2021-12-24,460674.0,30645.0,Active
11942279,IT,2021-12-25,500466.0,39792.0,Active
11942305,IT,2021-12-26,516839.0,16373.0,Active
11942331,IT,2021-12-27,537504.0,20665.0,Active
11942357,IT,2021-12-28,598868.0,61364.0,Active
11942383,IT,2021-12-29,674865.0,75997.0,Active
11942409,IT,2021-12-30,779463.0,104598.0,Active
11942435,IT,2021-12-31,900984.0,121521.0,Active
11942461,IT,2022-01-01,1021793.0,120809.0,Active
11942487,IT,2022-01-02,1070537.0,48744.0,Active
11942513,IT,2022-01-03,1125052.0,54515.0,Active
11942539,IT,2022-01-04,1265297.0,140245.0,Active
11942565,IT,2022-01-05,1421117.0,155820.0,Active
11942591,IT,2022-01-06,1593579.0,172462.0,Active
11942617,IT,2022-01-07,1674071.0,80492.0,Active
11942643,IT,2022-01-08,1818893.0,144822.0,Active
11942669,IT,2022-01-09,1943979.0,125086.0,Active
11942695,IT,2022-01-10,2004597.0,60618.0,Active
11942721,IT,2022-01-11,2134139.0,129542.0,Active
11942747,IT,2022-01-12,2222060.0,87921.0,Active
11942773,IT,2022-01-13,2323518.0,101458.0,Active
11942799,IT,2022-01-14,2398828.0,75310.0,Active
11942825,IT,2022-01-15,2470847.0,72019.0,Active
11942851,IT,2022-01-16,2548857.0,78010.0,Active
11942877,IT,2022-01-17,2555278.0,6421.0,Active
11942903,IT,2022-01-18,2562156.0,6878.0,Active
11942929,IT,2022-01-19,2626590.0,64434.0,Active
11942955,IT,2022-01-20,2682041.0,55451.0,Active
11942981,IT,2022-01-21,2695703.0,13662.0,Active
11943007,IT,2022-01-22,2723949.0,28246.0,Active
11943033,IT,2022-01-23,2734906.0,10957.0,Active
11943059,IT,2022-01-24,2709857.0,-25049.0,Active
11943085,IT,2022-01-25,2689262.0,-20595.0,Active
11943111,IT,2022-01-26,2716581.0,27319.0,Active
11943137,IT,2022-01-27,2706453.0,-10128.0,Active
11943163,IT,2022-01-28,2668828.0,-37625.0,Active
11943189,IT,2022-01-29,2664648.0,-4180.0,Active
11943215,IT,2022-01-30,2643817.0,-20831.0,Active
11943241,IT,2022-01-31,2592606.0,-51211.0,Active
11943267,IT,2022-02-01,2476514.0,-116092.0,Active
11943293,IT,2022-02-02,2407626.0,-68888.0,Active
11943319,IT,2022-02-03,2328230.0,-79396.0,Active
11943345,IT,2022-02-04,2218344.0,-109886.0,Active
11943371,IT,2022-02-05,2128543.0,-89801.0,Active
11943397,IT,2022-02-06,2073248.0,-55295.0,Active
11943423,IT,2022-02-07,1990701.0,-82547.0,Active
11943449,IT,2022-02-08,1927800.0,-62901.0,Active
11943475,IT,2022-02-09,1874625.0,-53175.0,Active
11943501,IT,2022-02-10,1813274.0,-61351.0,Active
11943527,IT,2022-02-11,1751125.0,-62149.0,Active
11943553,IT,2022-02-12,1695614.0,-55511.0,Active
11943579,IT,2022-02-13,1638673.0,-56941.0,Active
11943605,IT,2022-02-14,1590615.0,-48058.0,Active
11943631,IT,2022-02-15,1550410.0,-40205.0,Active
11943657,IT,2022-02-16,1480113.0,-70297.0,Active
11943683,IT,2022-02-17,1438208.0,-41905.0,Active
11943709,IT,2022-02-18,1404122.0,-34086.0,Active
11943735,IT,2022-02-19,1369778.0,-34344.0,Active
11943761,IT,2022-02-20,1348347.0,-21431.0,Active
11943787,IT,2022-02-21,1321971.0,-26376.0,Active
11943813,IT,2022-02-22,1291793.0,-30178.0,Active
11943839,IT,2022-02-23,1221423.0,-70370.0,Active
11943865,IT,2022-02-24,1199228.0,-22195.0,Active
11943891,IT,2022-02-25,1175924.0,-23304.0,Active
11943917,IT,2022-02-26,1140558.0,-35366.0,Active
11943943,IT,2022-02-27,1122278.0,-18280.0,Active
11943969,IT,2022-02-28,1099934.0,-22344.0,Active
11943995,IT,2022-03-01,1073230.0,-26704.0,Active
11944021,IT,2022-03-02,1061610.0,-11620.0,Active
11944047,IT,2022-03-03,1041462.0,-20148.0,Active
11944073,IT,2022-03-04,1023787.0,-17675.0,Active
11944099,IT,2022-03-05,1018831.0,-4956.0,Active
11944125,IT,2022-03-06,1016341.0,-2490.0,Active
11944151,IT,2022-03-07,1008360.0,-7981.0,Active
11944177,IT,2022-03-08,1011521.0,3161.0,Active
11944203,IT,2022-03-09,1001922.0,-9599.0,Active
11944229,IT,2022-03-10,971155.0,-30767.0,Active
11944255,IT,2022-03-11,976479.0,5324.0,Active
11944281,IT,2022-03-12,985622.0,9143.0,Active
11944307,IT,2022-03-13,999504.0,13882.0,Active
11944333,IT,2022-03-14,1003239.0,3735.0,Active
11944359,IT,2022-03-15,1036124.0,32885.0,Active
11944385,IT,2022-03-16,1054167.0,18043.0,Active
11944411,IT,2022-03-17,1088217.0,34050.0,Active
11944437,IT,2022-03-18,1120221.0,32004.0,Active
11944463,IT,2022-03-19,1147519.0,27298.0,Active
11944489,IT,2022-03-20,1172824.0,25305.0,Active
11944515,IT,2022-03-21,1175280.0,2456.0,Active
11944541,IT,2022-03-22,1200607.0,25327.0,Active
11944567,IT,2022-03-23,1226890.0,26283.0,Active
11944593,IT,2022-03-24,1245803.0,18913.0,Active
11944619,IT,2022-03-25,1246281.0,478.0,Active
11944645,IT,2022-03-26,1254383.0,8102.0,Active
11944671,IT,2022-03-27,1262891.0,8508.0,Active
11944697,IT,2022-03-28,1254056.0,-8835.0,Active
11944723,IT,2022-03-29,1266878.0,12822.0,Active
11944749,IT,2022-03-30,1282816.0,15938.0,Active
11944775,IT,2022-03-31,1277044.0,-5772.0,Active
11944801,IT,2022-04-01,1271487.0,-5557.0,Active
11944827,IT,2022-04-02,1277611.0,6124.0,Active
11944853,IT,2022-04-03,1284016.0,6405.0,Active
11944879,IT,2022-04-04,1274305.0,-9711.0,Active
11944905,IT,2022-04-05,1274388.0,83.0,Active
11944931,IT,2022-04-06,1273857.0,-531.0,Active
11944957,IT,2022-04-07,1253056.0,-20801.0,Active
11944983,IT,2022-04-08,1249607.0,-3449.0,Active
11945009,IT,2022-04-09,1237865.0,-11742.0,Active
11945035,IT,2022-04-10,1246556.0,8691.0,Active
11945061,IT,2022-04-11,1232762.0,-13794.0,Active
11945087,IT,2022-04-12,1228745.0,-4017.0,Active
11945113,IT,2022-04-13,1227858.0,-887.0,Active
11945139,IT,2022-04-14,1227662.0,-196.0,Active
11945165,IT,2022-04-15,1218924.0,-8738.0,Active
11945191,IT,2022-04-16,1221338.0,2414.0,Active
11945217,IT,2022-04-17,1226038.0,4700.0,Active
11945243,IT,2022-04-18,1216843.0,-9195.0,Active
11945269,IT,2022-04-19,1208279.0,-8564.0,Active
11945295,IT,2022-04-20,1206900.0,-1379.0,Active
11945321,IT,2022-04-21,1222813.0,15913.0,Active
11945347,IT,2022-04-22,1223122.0,309.0,Active
11945373,IT,2022-04-23,1232229.0,9107.0,Active
11945399,IT,2022-04-24,1244149.0,11920.0,Active
11945425,IT,2022-04-25,1242600.0,-1549.0,Active
11945451,IT,2022-04-26,1234976.0,-7624.0,Active
11945477,IT,2022-04-27,1234676.0,-300.0,Active
11945503,IT,2022-04-28,1248806.0,14130.0,Active
11945529,IT,2022-04-29,1247117.0,-1689.0,Active
11945555,IT,2022-04-30,1229379.0,-17738.0,Active
11945581,IT,2022-05-01,1231670.0,2291.0,Active
11945607,IT,2022-05-02,1205102.0,-26568.0,Active
11945633,IT,2022-05-03,1199960.0,-5142.0,Active
11945659,IT,2022-05-04,1187070.0,-12890.0,Active
11945685,IT,2022-05-05,1165124.0,-21946.0,Active
11945711,IT,2022-05-06,1146385.0,-18739.0,Active
11945737,IT,2022-05-07,1131364.0,-15021.0,Active
11945763,IT,2022-05-08,1119914.0,-11450.0,Active
11945789,IT,2022-05-09,1103755.0,-16159.0,Active
11945815,IT,2022-05-10,1082972.0,-20783.0,Active
11945841,IT,2022-05-11,1041196.0,-41776.0,Active
11945867,IT,2022-05-12,1018683.0,-22513.0,Active
11945893,IT,2022-05-13,1007863.0,-10820.0,Active
11945919,IT,2022-05-14,1000788.0,-7075.0,Active
11945945,IT,2022-05-15,998118.0,-2670.0,Active
11945971,IT,2022-05-16,982368.0,-15750.0,Active
11945997,IT,2022-05-17,967401.0,-14967.0,Active
11946023,IT,2022-05-18,952578.0,-14823.0,Active
11946049,IT,2022-05-19,893175.0,-59403.0,Active
11946075,IT,2022-05-20,874410.0,-18765.0,Active
11946101,IT,2022-05-21,856869.0,-17541.0,Active
11946127,IT,2022-05-22,850596.0,-6273.0,Active
11946153,IT,2022-05-23,833047.0,-17549.0,Active
11946179,IT,2022-05-24,810021.0,-23026.0,Active
11946205,IT,2022-05-25,792583.0,-17438.0,Active
11946231,IT,2022-05-26,753748.0,-38835.0,Active
11946257,IT,2022-05-27,738946.0,-14802.0,Active
11946283,IT,2022-05-28,721575.0,-17371.0,Active
11946309,IT,2022-05-29,712048.0,-9527.0,Active
11946335,IT,2022-05-30,698861.0,-13187.0,Active
11946361,IT,2022-05-31,679394.0,-19467.0,Active
11946387,IT,2022-06-01,668909.0,-10485.0,Active
11946413,IT,2022-06-02,655900.0,-13009.0,Active
11946439,IT,2022-06-03,648056.0,-7844.0,Active
11946465,IT,2022-06-04,641870.0,-6186.0,Active
11946491,IT,2022-06-05,641427.0,-443.0,Active
11946517,IT,2022-06-06,631348.0,-10079.0,Active
11946543,IT,2022-06-07,628977.0,-2371.0,Active
11946569,IT,2022-06-08,628995.0,18.0,Active
11946595,IT,2022-06-09,625217.0,-3778.0,Active
11946621,IT,2022-06-10,623421.0,-1796.0,Active
11946647,IT,2022-06-11,620966.0,-2455.0,Active
11946673,IT,2022-06-12,622214.0,1248.0,Active
11946699,IT,2022-06-13,616928.0,-5286.0,Active
11946725,IT,2022-06-14,603882.0,-13046.0,Active
11946751,IT,2022-06-15,603885.0,3.0,Active
11946777,IT,2022-06-16,600781.0,-3104.0,Active
11946803,IT,2022-06-17,572045.0,-28736.0,Active
11946829,IT,2022-06-18,561015.0,-11030.0,Active
11946855,IT,2022-06-19,593348.0,32333.0,Active
11946881,IT,2022-06-20,574649.0,-18699.0,Active
11946907,IT,2022-06-21,599930.0,25281.0,Active
11946933,IT,2022-06-22,625013.0,25083.0,Active
11946959,IT,2022-06-23,652572.0,27559.0,Active
11946985,IT,2022-06-24,678178.0,25606.0,Active
11947011,IT,2022-06-25,703479.0,25301.0,Active
11947037,IT,2022-06-26,733440.0,29961.0,Active
11947063,IT,2022-06-27,738851.0,5411.0,Active
11947089,IT,2022-06-28,773450.0,34599.0,Active
11947115,IT,2022-06-29,835213.0,61763.0,Active
11947141,IT,2022-06-30,884789.0,49576.0,Active
11947167,IT,2022-07-01,929006.0,44217.0,Active
11947193,IT,2022-07-02,965564.0,36558.0,Active
11947219,IT,2022-07-03,1009943.0,44379.0,Active
11947245,IT,2022-07-04,1019179.0,9236.0,Active
11947271,IT,2022-07-05,1087272.0,68093.0,Active
11947297,IT,2022-07-06,1146034.0,58762.0,Active
11947323,IT,2022-07-07,1198697.0,52663.0,Active
11947349,IT,2022-07-08,1247222.0,48525.0,Active
11947375,IT,2022-07-09,1262865.0,15643.0,Active
11947401,IT,2022-07-10,1300072.0,37207.0,Active
11947427,IT,2022-07-11,1304018.0,3946.0,Active
11947453,IT,2022-07-12,1350481.0,46463.0,Active
11947479,IT,2022-07-13,1391890.0,41409.0,Active
11947505,IT,2022-07-14,1423425.0,31535.0,Active
11947531,IT,2022-07-15,1426766.0,3341.0,Active
11947557,IT,2022-07-16,1448550.0,21784.0,Active
11947583,IT,2022-07-17,1465050.0,16500.0,Active
11947609,IT,2022-07-18,1454395.0,-10655.0,Active
11947635,IT,2022-07-19,1452941.0,-1454.0,Active
11947661,IT,2022-07-20,1459376.0,6435.0,Active
11947687,IT,2022-07-21,1455821.0,-3555.0,Active
11947713,IT,2022-07-22,1449439.0,-6382.0,Active
11947739,IT,2022-07-23,1431860.0,-17579.0,Active
11947765,IT,2022-07-24,1429865.0,-1995.0,Active
11947791,IT,2022-07-25,1414382.0,-15483.0,Active
11947817,IT,2022-07-26,1395433.0,-18949.0,Active
11947843,IT,2022-07-27,1380127.0,-15306.0,Active
11947869,IT,2022-07-28,1352329.0,-27798.0,Active
11947895,IT,2022-07-29,1323264.0,-29065.0,Active
11947921,IT,2022-07-30,1286726.0,-36538.0,Active
11947947,IT,2022-07-31,1276483.0,-10243.0,Active
11947973,IT,2022-08-01,1254753.0,-21730.0,Active
11947999,IT,2022-08-02,1229707.0,-25046.0,Active
11948025,IT,2022-08-03,1201443.0,-28264.0,Active
11948051,IT,2022-08-04,1175294.0,-26149.0,Active
11948077,IT,2022-08-05,1147179.0,-28115.0,Active
11948103,IT,2022-08-06,1105458.0,-41721.0,Active
11948129,IT,2022-08-07,1094956.0,-10502.0,Active
11948155,IT,2022-08-08,1054167.0,-40789.0,Active
11948181,IT,2022-08-09,1018327.0,-35840.0,Active
11948207,IT,2022-08-10,969830.0,-48497.0,Active
11948233,IT,2022-08-11,940212.0,-29618.0,Active
11948259,IT,2022-08-12,914928.0,-25284.0,Active
11948285,IT,2022-08-13,888122.0,-26806.0,Active
11948311,IT,2022-08-14,877570.0,-10552.0,Active
11948337,IT,2022-08-15,867064.0,-10506.0,Active
11948363,IT,2022-08-16,854023.0,-13041.0,Active
11948389,IT,2022-08-17,834760.0,-19263.0,Active
11948415,IT,2022-08-18,817998.0,-16762.0,Active
11948441,IT,2022-08-19,799423.0,-18575.0,Active
11948467,IT,2022-08-20,782628.0,-16795.0,Active
11948493,IT,2022-08-21,778810.0,-3818.0,Active
11948519,IT,2022-08-22,767077.0,-11733.0,Active
11948545,IT,2022-08-23,752091.0,-14986.0,Active
11948571,IT,2022-08-24,727812.0,-24279.0,Active
11948597,IT,2022-08-25,711312.0,-16500.0,Active
11948623,IT,2022-08-26,697822.0,-13490.0,Active
11948649,IT,2022-08-27,682575.0,-15247.0,Active
11948675,IT,2022-08-28,679894.0,-2681.0,Active
11948701,IT,2022-08-29,668764.0,-11130.0,Active
11948727,IT,2022-08-30,660241.0,-8523.0,Active
11948753,IT,2022-08-31,645933.0,-14308.0,Active
11948779,IT,2022-09-01,634194.0,-11739.0,Active
11948805,IT,2022-09-02,620385.0,-13809.0,Active
11948831,IT,2022-09-03,608181.0,-12204.0,Active
11948857,IT,2022-09-04,603166.0,-5015.0,Active
11948883,IT,2022-09-05,589460.0,-13706.0,Active
11948909,IT,2022-09-06,571344.0,-18116.0,Active
11948935,IT,2022-09-07,555745.0,-15599.0,Active
11948961,IT,2022-09-08,515431.0,-40314.0,Active
11948987,IT,2022-09-09,502811.0,-12620.0,Active
11949013,IT,2022-09-10,484939.0,-17872.0,Active
11949039,IT,2022-09-11,471849.0,-13090.0,Active
11949065,IT,2022-09-12,462669.0,-9180.0,Active
11949091,IT,2022-09-13,454035.0,-8634.0,Active
11949117,IT,2022-09-14,450900.0,-3135.0,Active
11949143,IT,2022-09-15,444210.0,-6690.0,Active
11949169,IT,2022-09-16,425722.0,-18488.0,Active
11949195,IT,2022-09-17,426951.0,1229.0,Active
11949221,IT,2022-09-18,428054.0,1103.0,Active
11949247,IT,2022-09-19,427222.0,-832.0,Active
11949273,IT,2022-09-20,414067.0,-13155.0,Active
11949299,IT,2022-09-21,413107.0,-960.0,Active
11949325,IT,2022-09-22,412735.0,-372.0,Active
11949351,IT,2022-09-23,416766.0,4031.0,Active
11949377,IT,2022-09-24,422999.0,6233.0,Active
11949403,IT,2022-09-25,428286.0,5287.0,Active
11949429,IT,2022-09-26,427432.0,-854.0,Active
11949455,IT,2022-09-27,444389.0,16957.0,Active
11949481,IT,2022-09-28,459373.0,14984.0,Active
11949507,IT,2022-09-29,476145.0,16772.0,Active
11949533,IT,2022-09-30,441944.0,-34201.0,Active
11949559,IT,2022-10-01,456149.0,14205.0,Active
11949585,IT,2022-10-02,467949.0,11800.0,Active
11949611,IT,2022-10-03,466949.0,-1000.0,Active
11949637,IT,2022-10-04,491811.0,24862.0,Active
11949663,IT,2022-10-05,509740.0,17929.0,Active
11949689,IT,2022-10-06,508524.0,-1216.0,Active
11949715,IT,2022-10-07,525955.0,17431.0,Active
11949741,IT,2022-10-08,497497.0,-28458.0,Active
11949767,IT,2022-10-09,507891.0,10394.0,Active
11949793,IT,2022-10-10,503427.0,-4464.0,Active
11949819,IT,2022-10-11,520919.0,17492.0,Active
11949845,IT,2022-10-12,533451.0,12532.0,Active
11949871,IT,2022-10-13,539023.0,5572.0,Active
11949897,IT,2022-10-14,542766.0,3743.0,Active
11949923,IT,2022-10-15,552492.0,9726.0,Active
11949949,IT,2022-10-16,553014.0,522.0,Active
11949975,IT,2022-10-17,544088.0,-8926.0,Active
11950001,IT,2022-10-18,543207.0,-881.0,Active
